Sensorp, date,time,Parking_Status
Sensor2,10/28/2021,16:30,1
Sensor2,10/28/2021,17:00,1
Sensor2,10/28/2021,17:30,1
Sensor2,10/28/2021,18:00,1
Sensor2,10/28/2021,18:30,1
Sensor2,10/28/2021,19:00,1
Sensor2,10/28/2021,19:30,1
Sensor2,10/28/2021,20:00,1
Sensor2,10/28/2021,20:30,1
Sensor2,10/28/2021,21:00,1
Sensor2,10/28/2021,21:30,1
Sensor2,10/28/2021,22:00,1
Sensor2,10/28/2021,22:30,1
Sensor2,10/28/2021,23:00,1
Sensor2,10/28/2021,23:30,1
Sensor2,10/29/2021,0:00,1
Sensor2,10/29/2021,0:30,1
Sensor2,10/29/2021,1:00,1
Sensor2,10/29/2021,1:30,1
Sensor2,10/29/2021,2:00,1
Sensor2,10/29/2021,2:30,1
Sensor2,10/29/2021,3:00,1
Sensor2,10/29/2021,3:30,1
Sensor2,10/29/2021,4:00,1
Sensor2,10/29/2021,4:30,1
Sensor2,10/29/2021,5:00,1
Sensor2,10/29/2021,5:30,1
Sensor2,10/29/2021,6:00,1
Sensor2,10/29/2021,6:30,1
Sensor2,10/29/2021,7:00,1
Sensor2,10/29/2021,7:30,1
Sensor2,10/29/2021,8:00,1
Sensor2,10/29/2021,8:30,1
Sensor2,10/29/2021,9:00,1
Sensor2,10/29/2021,9:30,1
Sensor2,10/29/2021,10:00,1
Sensor2,10/29/2021,10:30,1
Sensor2,10/29/2021,11:00,1
Sensor2,10/29/2021,11:30,1
Sensor2,10/29/2021,12:00,1
Sensor2,10/29/2021,12:30,1
Sensor2,10/29/2021,13:00,1
Sensor2,10/29/2021,13:30,1
Sensor2,10/29/2021,14:00,1
Sensor2,10/29/2021,14:30,1
Sensor2,10/29/2021,15:00,1
Sensor2,10/29/2021,15:30,1
Sensor2,10/29/2021,16:00,1
Sensor2,10/29/2021,16:30,1
Sensor2,10/29/2021,17:00,1
Sensor2,10/29/2021,17:30,1
Sensor2,10/29/2021,18:00,1
Sensor2,10/29/2021,18:30,1
Sensor2,10/29/2021,19:00,1
Sensor2,10/29/2021,19:30,1
Sensor2,10/29/2021,20:00,1
Sensor2,10/29/2021,20:30,1
Sensor2,10/29/2021,21:00,1
Sensor2,10/29/2021,21:30,1
Sensor2,10/29/2021,22:00,1
Sensor2,10/29/2021,22:30,1
Sensor2,10/29/2021,23:00,1
Sensor2,10/29/2021,23:30,1
Sensor2,10/30/2021,0:00,1
Sensor2,10/30/2021,0:30,1
Sensor2,10/30/2021,1:00,1
Sensor2,10/30/2021,1:30,1
Sensor2,10/30/2021,2:00,1
Sensor2,10/30/2021,2:30,1
Sensor2,10/30/2021,3:00,1
Sensor2,10/30/2021,3:30,1
Sensor2,10/30/2021,4:00,1
Sensor2,10/30/2021,4:30,1
Sensor2,10/30/2021,5:00,1
Sensor2,10/30/2021,5:30,1
Sensor2,10/30/2021,6:00,1
Sensor2,10/30/2021,6:30,1
Sensor2,10/30/2021,7:00,1
Sensor2,10/30/2021,7:30,1
Sensor2,10/30/2021,8:00,1
Sensor2,10/30/2021,8:30,1
Sensor2,10/30/2021,9:00,1
Sensor2,10/30/2021,9:30,1
Sensor2,10/30/2021,10:00,1
Sensor2,10/30/2021,10:30,1
Sensor2,10/30/2021,11:00,1
Sensor2,10/30/2021,11:30,1
Sensor2,10/30/2021,12:00,1
Sensor2,10/30/2021,12:30,1
Sensor2,10/30/2021,13:00,1
Sensor2,10/30/2021,13:30,1
Sensor2,10/30/2021,14:00,1
Sensor2,10/30/2021,14:30,1
Sensor2,10/30/2021,15:00,1
Sensor2,10/30/2021,15:30,1
Sensor2,10/30/2021,16:00,1
Sensor2,10/30/2021,16:30,1
Sensor2,10/30/2021,17:00,1
Sensor2,10/30/2021,17:30,1
Sensor2,10/30/2021,18:00,1
Sensor2,10/30/2021,18:30,1
Sensor2,10/30/2021,19:00,1
Sensor2,10/30/2021,19:30,1
Sensor2,10/30/2021,20:00,1
Sensor2,10/30/2021,20:30,1
Sensor2,10/30/2021,21:00,1
Sensor2,10/30/2021,21:30,1
Sensor2,10/30/2021,22:00,1
Sensor2,10/30/2021,22:30,1
Sensor2,10/30/2021,23:00,1
Sensor2,10/30/2021,23:30,1
Sensor2,10/31/2021,0:00,1
Sensor2,10/31/2021,0:30,1
Sensor2,10/31/2021,1:00,1
Sensor2,10/31/2021,1:30,1
Sensor2,10/31/2021,2:00,1
Sensor2,10/31/2021,2:30,1
Sensor2,10/31/2021,3:00,1
Sensor2,10/31/2021,3:30,1
Sensor2,10/31/2021,4:00,1
Sensor2,10/31/2021,4:30,1
Sensor2,10/31/2021,5:00,1
Sensor2,10/31/2021,5:30,1
Sensor2,10/31/2021,6:00,1
Sensor2,10/31/2021,6:30,1
Sensor2,10/31/2021,7:00,1
Sensor2,10/31/2021,7:30,1
Sensor2,10/31/2021,8:00,1
Sensor2,10/31/2021,8:30,1
Sensor2,10/31/2021,9:00,1
Sensor2,10/31/2021,9:30,1
Sensor2,10/31/2021,10:00,1
Sensor2,10/31/2021,10:30,1
Sensor2,10/31/2021,11:00,1
Sensor2,10/31/2021,11:30,1
Sensor2,10/31/2021,12:00,1
Sensor2,10/31/2021,12:30,1
Sensor2,10/31/2021,13:00,1
Sensor2,10/31/2021,13:30,1
Sensor2,10/31/2021,14:00,1
Sensor2,10/31/2021,14:30,1
Sensor2,10/31/2021,15:00,1
Sensor2,10/31/2021,15:30,1
Sensor2,10/31/2021,16:00,1
Sensor2,10/31/2021,16:30,1
Sensor2,10/31/2021,17:00,1
Sensor2,10/31/2021,17:30,1
Sensor2,10/31/2021,18:00,1
Sensor2,10/31/2021,18:30,1
Sensor2,10/31/2021,19:00,1
Sensor2,10/31/2021,19:30,1
Sensor2,10/31/2021,20:00,1
Sensor2,10/31/2021,20:30,1
Sensor2,10/31/2021,21:00,1
Sensor2,10/31/2021,21:30,1
Sensor2,10/31/2021,22:00,1
Sensor2,10/31/2021,22:30,1
Sensor2,10/31/2021,23:00,1
Sensor2,10/31/2021,23:30,1
Sensor2,11/1/2021,0:00,1
Sensor2,11/1/2021,0:30,1
Sensor2,11/1/2021,1:00,1
Sensor2,11/1/2021,1:30,1
Sensor2,11/1/2021,2:00,1
Sensor2,11/1/2021,2:30,1
Sensor2,11/1/2021,3:00,1
Sensor2,11/1/2021,3:30,1
Sensor2,11/1/2021,4:00,1
Sensor2,11/1/2021,4:30,1
Sensor2,11/1/2021,5:00,1
Sensor2,11/1/2021,5:30,1
Sensor2,11/1/2021,6:00,1
Sensor2,11/1/2021,6:30,1
Sensor2,11/1/2021,7:00,1
Sensor2,11/1/2021,7:30,1
Sensor2,11/1/2021,8:00,1
Sensor2,11/1/2021,8:30,1
Sensor2,11/1/2021,9:00,1
Sensor2,11/1/2021,9:30,1
Sensor2,11/1/2021,10:00,1
Sensor2,11/1/2021,10:30,1
Sensor2,11/1/2021,11:00,1
Sensor2,11/1/2021,11:30,1
Sensor2,11/1/2021,12:00,1
Sensor2,11/1/2021,12:30,1
Sensor2,11/1/2021,13:00,1
Sensor2,11/1/2021,13:30,1
Sensor2,11/1/2021,14:00,1
Sensor2,11/1/2021,14:30,1
Sensor2,11/1/2021,15:00,1
Sensor2,11/1/2021,15:30,1
Sensor2,11/1/2021,16:00,1
Sensor2,11/1/2021,16:30,1
Sensor2,11/1/2021,17:00,1
Sensor2,11/1/2021,17:30,1
Sensor2,11/1/2021,18:00,1
Sensor2,11/1/2021,18:30,1
Sensor2,11/1/2021,19:00,1
Sensor2,11/1/2021,19:30,1
Sensor2,11/1/2021,20:00,1
Sensor2,11/1/2021,20:30,1
Sensor2,11/1/2021,21:00,1
Sensor2,11/1/2021,21:30,1
Sensor2,11/1/2021,22:00,1
Sensor2,11/1/2021,22:30,1
Sensor2,11/1/2021,23:00,1
Sensor2,11/1/2021,23:30,1
Sensor2,11/2/2021,0:00,1
Sensor2,11/2/2021,0:30,1
Sensor2,11/2/2021,1:00,1
Sensor2,11/2/2021,1:30,1
Sensor2,11/2/2021,2:00,1
Sensor2,11/2/2021,2:30,1
Sensor2,11/2/2021,3:00,1
Sensor2,11/2/2021,3:30,1
Sensor2,11/2/2021,4:00,1
Sensor2,11/2/2021,4:30,1
Sensor2,11/2/2021,5:00,1
Sensor2,11/2/2021,5:30,1
Sensor2,11/2/2021,6:00,1
Sensor2,11/2/2021,6:30,1
Sensor2,11/2/2021,7:00,1
Sensor2,11/2/2021,7:30,1
Sensor2,11/2/2021,8:00,1
Sensor2,11/2/2021,8:30,1
Sensor2,11/2/2021,9:00,1
Sensor2,11/2/2021,9:30,1
Sensor2,11/2/2021,10:00,1
Sensor2,11/2/2021,10:30,1
Sensor2,11/2/2021,11:00,1
Sensor2,11/2/2021,11:30,1
Sensor2,11/2/2021,12:00,1
Sensor2,11/2/2021,12:30,1
Sensor2,11/2/2021,13:00,1
Sensor2,11/2/2021,13:30,1
Sensor2,11/2/2021,14:00,1
Sensor2,11/2/2021,14:30,1
Sensor2,11/2/2021,15:00,1
Sensor2,11/2/2021,15:30,1
Sensor2,11/2/2021,16:00,1
Sensor2,11/2/2021,16:30,1
Sensor2,11/2/2021,17:00,1
Sensor2,11/2/2021,17:30,1
Sensor2,11/2/2021,18:00,1
Sensor2,11/2/2021,18:30,1
Sensor2,11/2/2021,19:00,1
Sensor2,11/2/2021,19:30,1
Sensor2,11/2/2021,20:00,1
Sensor2,11/2/2021,20:30,1
Sensor2,11/2/2021,21:00,1
Sensor2,11/2/2021,21:30,1
Sensor2,11/2/2021,22:00,1
Sensor2,11/2/2021,22:30,1
Sensor2,11/2/2021,23:00,1
Sensor2,11/2/2021,23:30,1
Sensor2,11/3/2021,0:00,1
Sensor2,11/3/2021,0:30,1
Sensor2,11/3/2021,1:00,1
Sensor2,11/3/2021,1:30,1
Sensor2,11/3/2021,2:00,1
Sensor2,11/3/2021,2:30,1
Sensor2,11/3/2021,3:00,1
Sensor2,11/3/2021,3:30,1
Sensor2,11/3/2021,4:00,1
Sensor2,11/3/2021,4:30,1
Sensor2,11/3/2021,5:00,1
Sensor2,11/3/2021,5:30,1
Sensor2,11/3/2021,6:00,1
Sensor2,11/3/2021,6:30,1
Sensor2,11/3/2021,7:00,1
Sensor2,11/3/2021,7:30,1
Sensor2,11/3/2021,8:00,1
Sensor2,11/3/2021,8:30,1
Sensor2,11/3/2021,9:00,1
Sensor2,11/3/2021,9:30,1
Sensor2,11/3/2021,10:00,1
Sensor2,11/3/2021,10:30,1
Sensor2,11/3/2021,11:00,1
Sensor2,11/3/2021,11:30,1
Sensor2,11/3/2021,12:00,1
Sensor2,11/3/2021,12:30,1
Sensor2,11/3/2021,13:00,1
Sensor2,11/3/2021,13:30,1
Sensor2,11/3/2021,14:00,1
Sensor2,11/3/2021,14:30,1
Sensor2,11/3/2021,15:00,1
Sensor2,11/3/2021,15:30,1
Sensor2,11/3/2021,16:00,1
Sensor2,11/3/2021,16:30,1
Sensor2,11/3/2021,17:00,1
Sensor2,11/3/2021,17:30,1
Sensor2,11/3/2021,18:00,1
Sensor2,11/3/2021,18:30,1
Sensor2,11/3/2021,19:00,1
Sensor2,11/3/2021,19:30,1
Sensor2,11/3/2021,20:00,1
Sensor2,11/3/2021,20:30,1
Sensor2,11/3/2021,21:00,1
Sensor2,11/3/2021,21:30,1
Sensor2,11/3/2021,22:00,1
Sensor2,11/3/2021,22:30,1
Sensor2,11/3/2021,23:00,1
Sensor2,11/3/2021,23:30,1
Sensor2,11/4/2021,0:00,1
Sensor2,11/4/2021,0:30,1
Sensor2,11/4/2021,1:00,1
Sensor2,11/4/2021,1:30,1
Sensor2,11/4/2021,2:00,1
Sensor2,11/4/2021,2:30,1
Sensor2,11/4/2021,3:00,1
Sensor2,11/4/2021,3:30,1
Sensor2,11/4/2021,4:00,1
Sensor2,11/4/2021,4:30,1
Sensor2,11/4/2021,5:00,1
Sensor2,11/4/2021,5:30,1
Sensor2,11/4/2021,6:00,1
Sensor2,11/4/2021,6:30,1
Sensor2,11/4/2021,7:00,1
Sensor2,11/4/2021,7:30,1
Sensor2,11/4/2021,8:00,1
Sensor2,11/4/2021,8:30,1
Sensor2,11/4/2021,9:00,1
Sensor2,11/4/2021,9:30,1
Sensor2,11/4/2021,10:00,1
Sensor2,11/4/2021,10:30,1
Sensor2,11/4/2021,11:00,1
Sensor2,11/4/2021,11:30,1
Sensor2,11/4/2021,12:00,1
Sensor2,11/4/2021,12:30,1
Sensor2,11/4/2021,13:00,1
Sensor2,11/4/2021,13:30,1
Sensor2,11/4/2021,14:00,1
Sensor2,11/4/2021,14:30,1
Sensor2,11/4/2021,15:00,1
Sensor2,11/4/2021,15:30,1
Sensor2,11/4/2021,16:00,1
Sensor2,11/4/2021,16:30,1
Sensor2,11/4/2021,17:00,1
Sensor2,11/4/2021,17:30,1
Sensor2,11/4/2021,18:00,1
Sensor2,11/4/2021,18:30,1
Sensor2,11/4/2021,19:00,1
Sensor2,11/4/2021,19:30,1
Sensor2,11/10/2021,0:00,1
Sensor2,11/10/2021,11:00,1
Sensor2,11/10/2021,11:30,1
Sensor2,11/10/2021,12:00,1
Sensor2,11/10/2021,12:30,1
Sensor2,11/10/2021,13:00,1
Sensor2,11/10/2021,13:30,1
Sensor2,11/10/2021,14:00,1
Sensor2,11/10/2021,14:30,1
Sensor2,11/10/2021,15:00,1
Sensor2,11/10/2021,15:30,1
Sensor2,11/10/2021,16:00,1
Sensor2,11/10/2021,16:30,1
Sensor2,11/10/2021,17:00,1
Sensor2,11/10/2021,17:30,1
Sensor2,11/10/2021,18:00,1
Sensor2,11/10/2021,18:30,1
Sensor2,11/10/2021,19:00,1
Sensor2,11/10/2021,19:30,1
Sensor2,11/10/2021,20:00,1
Sensor2,11/10/2021,20:30,1
Sensor2,11/10/2021,21:00,1
Sensor2,11/10/2021,21:30,1
Sensor2,11/10/2021,22:00,1
Sensor2,11/10/2021,22:30,1
Sensor2,11/10/2021,23:00,1
Sensor2,11/10/2021,23:30,1
Sensor2,11/11/2021,0:00,1
Sensor2,11/11/2021,0:30,1
Sensor2,11/11/2021,1:00,1
Sensor2,11/11/2021,1:30,1
Sensor2,11/11/2021,2:00,1
Sensor2,11/11/2021,2:30,1
Sensor2,11/11/2021,3:00,1
Sensor2,11/11/2021,3:30,1
Sensor2,11/11/2021,4:00,1
Sensor2,11/11/2021,4:30,1
Sensor2,11/11/2021,5:00,1
Sensor2,11/11/2021,5:30,1
Sensor2,11/11/2021,6:00,1
Sensor2,11/11/2021,6:30,1
Sensor2,11/11/2021,7:00,1
Sensor2,11/11/2021,7:30,1
Sensor2,11/11/2021,8:00,1
Sensor2,11/11/2021,8:30,1
Sensor2,11/11/2021,9:00,1
Sensor2,11/11/2021,9:30,1
Sensor2,11/11/2021,10:00,1
Sensor2,11/11/2021,10:30,1
Sensor2,11/11/2021,11:00,1
Sensor2,11/11/2021,11:30,1
Sensor2,11/11/2021,12:00,1
Sensor2,11/11/2021,12:30,1
Sensor2,11/11/2021,13:00,1
Sensor2,11/11/2021,13:30,1
Sensor3,2/18/2021,0:00,0
Sensor3,2/18/2021,7:30,1
Sensor3,2/18/2021,8:00,1
Sensor3,2/18/2021,8:30,1
Sensor3,2/18/2021,9:00,1
Sensor3,2/18/2021,9:30,1
Sensor3,2/18/2021,10:00,1
Sensor3,2/18/2021,10:30,1
Sensor3,2/18/2021,11:00,1
Sensor3,2/18/2021,11:30,1
Sensor3,2/18/2021,12:00,1
Sensor3,2/18/2021,12:30,1
Sensor3,2/18/2021,13:00,0
Sensor3,2/18/2021,13:30,0
Sensor3,2/18/2021,14:00,0
Sensor3,2/18/2021,14:30,0
Sensor3,2/18/2021,15:00,0
Sensor3,2/18/2021,15:30,0
Sensor3,2/18/2021,16:00,0
Sensor3,2/18/2021,16:30,0
Sensor3,2/18/2021,17:00,0
Sensor3,2/18/2021,17:30,0
Sensor3,2/18/2021,18:00,0
Sensor3,2/18/2021,18:30,0
Sensor3,2/18/2021,19:00,0
Sensor3,2/18/2021,19:30,0
Sensor3,2/18/2021,20:00,0
Sensor3,2/18/2021,20:30,0
Sensor3,2/18/2021,21:00,0
Sensor3,2/18/2021,21:30,0
Sensor3,2/18/2021,22:00,0
Sensor3,2/18/2021,22:30,0
Sensor3,2/18/2021,23:00,0
Sensor3,2/18/2021,23:30,0
Sensor3,2/19/2021,0:00,0
Sensor3,2/19/2021,0:30,0
Sensor3,2/19/2021,1:00,0
Sensor3,2/19/2021,1:30,0
Sensor3,2/19/2021,2:00,0
Sensor3,2/19/2021,2:30,0
Sensor3,2/19/2021,3:00,0
Sensor3,2/19/2021,3:30,0
Sensor3,2/19/2021,4:00,0
Sensor3,2/19/2021,4:30,0
Sensor3,2/19/2021,5:00,0
Sensor3,2/19/2021,5:30,1
Sensor3,2/19/2021,6:00,1
Sensor3,2/19/2021,6:30,1
Sensor3,2/19/2021,7:00,1
Sensor3,2/19/2021,7:30,1
Sensor3,2/19/2021,8:00,1
Sensor3,2/19/2021,8:30,1
Sensor3,2/19/2021,9:00,1
Sensor3,2/19/2021,9:30,1
Sensor3,2/19/2021,10:00,1
Sensor3,2/19/2021,10:30,1
Sensor3,2/19/2021,11:00,0
Sensor3,2/19/2021,11:30,1
Sensor3,2/19/2021,12:00,1
Sensor3,2/19/2021,12:30,1
Sensor3,2/19/2021,13:00,1
Sensor3,2/19/2021,13:30,1
Sensor3,2/19/2021,14:00,0
Sensor3,2/19/2021,14:30,0
Sensor3,2/19/2021,15:00,0
Sensor3,2/19/2021,15:30,0
Sensor3,2/19/2021,16:00,0
Sensor3,2/19/2021,16:30,0
Sensor3,2/19/2021,17:00,0
Sensor3,2/19/2021,17:30,0
Sensor3,2/19/2021,18:00,0
Sensor3,2/19/2021,18:30,0
Sensor3,2/19/2021,19:00,0
Sensor3,2/19/2021,19:30,0
Sensor3,2/19/2021,20:00,0
Sensor3,2/19/2021,20:30,0
Sensor3,2/19/2021,21:00,0
Sensor3,2/19/2021,21:30,0
Sensor3,2/19/2021,22:00,0
Sensor3,2/19/2021,22:30,0
Sensor3,2/19/2021,23:00,0
Sensor3,2/19/2021,23:30,0
Sensor3,2/20/2021,0:00,0
Sensor3,2/20/2021,0:30,0
Sensor3,2/20/2021,1:00,0
Sensor3,2/20/2021,1:30,0
Sensor3,2/20/2021,2:00,0
Sensor3,2/20/2021,2:30,0
Sensor3,2/20/2021,3:00,0
Sensor3,2/20/2021,3:30,0
Sensor3,2/20/2021,4:00,0
Sensor3,2/20/2021,4:30,0
Sensor3,2/20/2021,5:00,0
Sensor3,2/20/2021,5:30,0
Sensor3,2/20/2021,6:00,0
Sensor3,2/20/2021,6:30,0
Sensor3,2/20/2021,7:00,0
Sensor3,2/20/2021,7:30,0
Sensor3,2/20/2021,8:00,0
Sensor3,2/20/2021,8:30,0
Sensor3,2/20/2021,9:00,0
Sensor3,2/20/2021,9:30,0
Sensor3,2/20/2021,10:00,0
Sensor3,2/20/2021,10:30,0
Sensor3,2/20/2021,11:00,0
Sensor3,2/20/2021,11:30,0
Sensor3,2/20/2021,12:00,0
Sensor3,2/20/2021,12:30,0
Sensor3,2/20/2021,13:00,0
Sensor3,2/20/2021,13:30,0
Sensor3,2/20/2021,14:00,0
Sensor3,2/20/2021,14:30,0
Sensor3,2/20/2021,15:00,0
Sensor3,2/20/2021,15:30,0
Sensor3,2/20/2021,16:00,0
Sensor3,2/20/2021,16:30,0
Sensor3,2/20/2021,17:00,0
Sensor3,2/20/2021,17:30,0
Sensor3,2/20/2021,18:00,0
Sensor3,2/20/2021,18:30,0
Sensor3,2/20/2021,19:00,0
Sensor3,2/20/2021,19:30,0
Sensor3,2/20/2021,20:00,0
Sensor3,2/20/2021,20:30,0
Sensor3,2/20/2021,21:00,0
Sensor3,2/20/2021,21:30,0
Sensor3,2/20/2021,22:00,0
Sensor3,2/20/2021,22:30,0
Sensor3,2/20/2021,23:00,0
Sensor3,2/20/2021,23:30,0
Sensor3,2/21/2021,0:00,0
Sensor3,2/21/2021,0:30,0
Sensor3,2/21/2021,1:00,0
Sensor3,2/21/2021,1:30,0
Sensor3,2/21/2021,2:00,0
Sensor3,2/21/2021,2:30,0
Sensor3,2/21/2021,3:00,0
Sensor3,2/21/2021,3:30,0
Sensor3,2/21/2021,4:00,0
Sensor3,2/21/2021,4:30,0
Sensor3,2/21/2021,5:00,0
Sensor3,2/21/2021,5:30,0
Sensor3,2/21/2021,6:00,0
Sensor3,2/21/2021,6:30,0
Sensor3,2/21/2021,7:00,0
Sensor3,2/21/2021,7:30,0
Sensor3,2/21/2021,8:00,0
Sensor3,2/21/2021,8:30,0
Sensor3,2/21/2021,9:00,0
Sensor3,2/21/2021,9:30,0
Sensor3,2/21/2021,10:00,0
Sensor3,2/21/2021,10:30,0
Sensor3,2/21/2021,11:00,1
Sensor3,2/21/2021,11:30,1
Sensor3,2/21/2021,12:00,1
Sensor3,2/21/2021,12:30,1
Sensor3,2/21/2021,13:00,1
Sensor3,2/21/2021,13:30,1
Sensor3,2/21/2021,14:00,1
Sensor3,2/21/2021,14:30,0
Sensor3,2/21/2021,15:00,0
Sensor3,2/21/2021,15:30,0
Sensor3,2/21/2021,16:00,0
Sensor3,2/21/2021,16:30,0
Sensor3,2/21/2021,17:00,0
Sensor3,2/21/2021,17:30,0
Sensor3,2/21/2021,18:00,0
Sensor3,2/21/2021,18:30,0
Sensor3,2/21/2021,19:00,0
Sensor3,2/21/2021,19:30,0
Sensor3,2/21/2021,20:00,0
Sensor3,2/21/2021,20:30,0
Sensor3,2/21/2021,21:00,0
Sensor3,2/21/2021,21:30,0
Sensor3,2/21/2021,22:00,0
Sensor3,2/21/2021,22:30,0
Sensor3,2/21/2021,23:00,0
Sensor3,2/21/2021,23:30,0
Sensor3,2/22/2021,0:00,0
Sensor3,2/22/2021,0:30,0
Sensor3,2/22/2021,1:00,0
Sensor3,2/22/2021,1:30,0
Sensor3,2/22/2021,2:00,0
Sensor3,2/22/2021,2:30,0
Sensor3,2/22/2021,3:00,0
Sensor3,2/22/2021,3:30,0
Sensor3,2/22/2021,4:00,0
Sensor3,2/22/2021,4:30,0
Sensor3,2/22/2021,5:00,0
Sensor3,2/22/2021,5:30,1
Sensor3,2/22/2021,6:00,1
Sensor3,2/22/2021,6:30,1
Sensor3,2/22/2021,7:00,1
Sensor3,2/22/2021,7:30,1
Sensor3,2/22/2021,8:00,1
Sensor3,2/22/2021,8:30,1
Sensor3,2/22/2021,9:00,1
Sensor3,2/22/2021,9:30,1
Sensor3,2/22/2021,10:00,1
Sensor3,2/22/2021,10:30,1
Sensor3,2/22/2021,11:00,1
Sensor3,2/22/2021,11:30,1
Sensor3,2/22/2021,12:00,1
Sensor3,2/22/2021,12:30,1
Sensor3,2/22/2021,13:00,1
Sensor3,2/22/2021,13:30,0
Sensor3,2/22/2021,14:00,0
Sensor3,2/22/2021,14:30,0
Sensor3,2/22/2021,15:00,0
Sensor3,2/22/2021,15:30,0
Sensor3,2/22/2021,16:00,0
Sensor3,2/22/2021,16:30,0
Sensor3,2/22/2021,17:00,0
Sensor3,2/22/2021,17:30,0
Sensor3,2/22/2021,18:00,0
Sensor3,2/22/2021,18:30,0
Sensor3,2/22/2021,19:00,0
Sensor3,2/22/2021,19:30,0
Sensor3,2/22/2021,20:00,0
Sensor3,2/22/2021,20:30,0
Sensor3,2/22/2021,21:00,0
Sensor3,2/22/2021,21:30,0
Sensor3,2/22/2021,22:00,0
Sensor3,2/22/2021,22:30,0
Sensor3,2/22/2021,23:00,0
Sensor3,2/22/2021,23:30,0
Sensor3,2/23/2021,0:00,0
Sensor3,2/23/2021,0:30,0
Sensor3,2/23/2021,1:00,0
Sensor3,2/23/2021,1:30,0
Sensor3,2/23/2021,2:00,0
Sensor3,2/23/2021,2:30,0
Sensor3,2/23/2021,3:00,0
Sensor3,2/23/2021,3:30,0
Sensor3,2/23/2021,4:00,0
Sensor3,2/23/2021,4:30,0
Sensor3,2/23/2021,5:00,0
Sensor3,2/23/2021,5:30,1
Sensor3,2/23/2021,6:00,1
Sensor3,2/23/2021,6:30,1
Sensor3,2/23/2021,7:00,1
Sensor3,2/23/2021,7:30,1
Sensor3,2/23/2021,8:00,1
Sensor3,2/23/2021,8:30,1
Sensor3,2/23/2021,9:00,1
Sensor3,2/23/2021,9:30,1
Sensor3,2/23/2021,10:00,1
Sensor3,2/23/2021,10:30,1
Sensor3,2/23/2021,11:00,1
Sensor3,2/23/2021,11:30,1
Sensor3,2/23/2021,12:00,1
Sensor3,2/23/2021,12:30,1
Sensor3,2/23/2021,13:00,1
Sensor3,2/23/2021,13:30,0
Sensor3,2/23/2021,14:00,0
Sensor3,2/23/2021,14:30,0
Sensor3,2/23/2021,15:00,0
Sensor3,2/23/2021,15:30,0
Sensor3,2/23/2021,16:00,0
Sensor3,2/23/2021,16:30,0
Sensor3,2/23/2021,17:00,0
Sensor3,2/23/2021,17:30,0
Sensor3,2/23/2021,18:00,0
Sensor3,2/23/2021,18:30,0
Sensor3,2/23/2021,19:00,0
Sensor3,2/23/2021,19:30,0
Sensor3,2/23/2021,20:00,0
Sensor3,2/23/2021,20:30,0
Sensor3,2/23/2021,21:00,0
Sensor3,2/23/2021,21:30,0
Sensor3,2/23/2021,22:00,0
Sensor3,2/23/2021,22:30,0
Sensor3,2/23/2021,23:00,0
Sensor3,2/23/2021,23:30,0
Sensor3,2/24/2021,0:00,0
Sensor3,2/24/2021,0:30,0
Sensor3,2/24/2021,1:00,0
Sensor3,2/24/2021,1:30,0
Sensor3,2/24/2021,2:00,0
Sensor3,2/24/2021,2:30,0
Sensor3,2/24/2021,3:00,0
Sensor3,2/24/2021,3:30,0
Sensor3,2/24/2021,4:00,0
Sensor3,2/24/2021,4:30,0
Sensor3,2/24/2021,5:00,0
Sensor3,2/24/2021,5:30,0
Sensor3,2/24/2021,6:00,1
Sensor3,2/24/2021,6:30,1
Sensor3,2/24/2021,7:00,1
Sensor3,2/24/2021,7:30,1
Sensor3,2/24/2021,8:00,1
Sensor3,2/24/2021,8:30,1
Sensor3,2/24/2021,9:00,1
Sensor3,2/24/2021,9:30,1
Sensor3,2/24/2021,10:00,1
Sensor3,2/24/2021,10:30,1
Sensor3,2/24/2021,11:00,1
Sensor3,2/24/2021,11:30,1
Sensor3,2/24/2021,12:00,1
Sensor3,2/24/2021,12:30,1
Sensor3,2/24/2021,13:00,1
Sensor3,2/24/2021,13:30,1
Sensor3,2/24/2021,14:00,1
Sensor3,2/24/2021,14:30,1
Sensor3,2/24/2021,15:00,1
Sensor3,2/24/2021,15:30,1
Sensor3,2/24/2021,16:00,1
Sensor3,3/9/2021,0:00,0
Sensor3,3/9/2021,13:30,1
Sensor3,3/9/2021,14:00,1
Sensor3,3/9/2021,14:30,1
Sensor3,3/9/2021,15:00,1
Sensor3,3/9/2021,15:30,1
Sensor3,3/9/2021,16:00,1
Sensor3,3/9/2021,16:30,1
Sensor3,3/9/2021,17:00,0
Sensor3,3/9/2021,17:30,0
Sensor3,3/9/2021,18:00,0
Sensor3,3/9/2021,18:30,0
Sensor3,3/9/2021,19:00,0
Sensor3,3/9/2021,19:30,0
Sensor3,3/9/2021,20:00,0
Sensor3,3/9/2021,20:30,0
Sensor3,3/9/2021,21:00,0
Sensor3,3/9/2021,21:30,0
Sensor3,3/9/2021,22:00,0
Sensor3,3/9/2021,22:30,0
Sensor3,3/9/2021,23:00,0
Sensor3,3/9/2021,23:30,0
Sensor3,3/10/2021,0:00,0
Sensor3,3/10/2021,0:30,0
Sensor3,3/10/2021,1:00,0
Sensor3,3/10/2021,1:30,0
Sensor3,3/10/2021,2:00,0
Sensor3,3/10/2021,2:30,0
Sensor3,3/10/2021,3:00,0
Sensor3,3/10/2021,3:30,0
